time,sine_active,ramp_factor,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,qd5,dqd5,ddqd5,error5,z1,z2,hx,hbeta_x5,barrier_ratio5,alpha5,alpha_dot5,mu_s5,phi5,nu_r5,term_z2_5,term_mu_5,term_nu_5,virtual_accel_unsat5,virtual_accel5,theta_hat,tau5_raw,tau_raw1,tau_raw2,tau_raw3,tau_raw4,tau_raw5,tau_raw6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,alpha_saturated,alpha_dot_saturated,virtual_accel_saturated,amplitude_saturated5,rate_saturated5,abort
0.26,1,0.157726447,4.554005464e-05,1.31826474e-05,-2.972087777e-05,1.725728386e-05,-0.0003789411915,-8.772452631e-05,0,0,0,0,0,0,0.00273780053,0.01037508712,-0.000744143895,-0.003116741721,-0.03601608004,-0.2037735419,11.54765931,0,-0.004646851896,0.2037735419,0.6319297191,-0.4159014221,1.000378941,-0.00509820019,10.1886771,0.4159014221,0.00509820019,11.24160644,11.24160644,0.05,2.079697191,5.752427955e-06,-2.396844981e-05,4.554005464e-05,1.054611792e-05,2.079697191,-1.102548691e-05,9.073100231e-07,-3.78045843e-06,7.182871016e-06,1.663401709e-06,0.3280232489,-1.739010878e-06,0,0,0,0,0,0
0.27,1,0.1693440673,4.554005464e-05,1.31826474e-05,-2.972087777e-05,1.725728386e-05,-0.0003746268705,-8.82038953e-05,0,0,0,0,0,0,0.00284151372,0.0103675035,-0.0007725774549,-0.00321614059,-0.03716704814,-0.2099478894,11.54764536,0,-0.004597034809,0.2099478894,0.6292771186,-0.4291918908,1.000374627,-0.005252630577,10.49739447,0.4291918908,0.005252630577,11.56111611,11.56111611,0.05,2.13880648,5.752427955e-06,-2.396844981e-05,4.554005464e-05,1.054611792e-05,2.13880648,-1.006674892e-05,9.741395469e-07,-4.058914779e-06,7.71193808e-06,1.785922503e-06,0.3621941886,-1.704744207e-06,0,0,0,0,0,0
0.28,1,0.1812880051,4.577973914e-05,1.414138539e-05,-2.972087777e-05,1.797633736e-05,-0.0003683950736,-8.772452631e-05,0,0,0,0,0,0,0.002945149652,0.01035963565,-0.0008009898342,-0.003313544726,-0.03829522489,-0.2159997834,11.54762546,0,-0.004525076779,0.2159997834,0.6248030069,-0.4422189139,1.000368395,-0.00540397398,10.79998917,0.4422189139,0.00540397398,11.87241506,11.87241506,0.05,2.196396787,5.273058958e-06,-2.58859258e-05,4.554005464e-05,9.108010928e-06,2.196396787,-1.102548691e-05,9.559423395e-07,-4.692807848e-06,8.255865659e-06,1.651173132e-06,0.398180392,-1.998788528e-06,0,0,0,0,0,0
0.29,1,0.1935464732,4.554005464e-05,1.438106989e-05,-2.972087777e-05,1.845570635e-05,-0.0003619235921,-8.772452631e-05,0,0,0,0,0,0,0.003048705486,0.01035148378,-0.000829380254,-0.003410629078,-0.03941996047,-0.2220330192,11.54760513,0,-0.004450351113,0.2220330192,0.6207891401,-0.4552061376,1.000361924,-0.005554844156,11.10165096,0.4552061376,0.005554844156,12.18320108,12.18320108,0.05,2.2538922,5.752427955e-06,-2.636529479e-05,4.554005464e-05,8.149272936e-06,2.2538922,-1.102548691e-05,1.113362143e-06,-5.102909821e-06,8.814116964e-06,1.577263036e-06,0.4362328862,-2.133944107e-06,0,0,0,0,0,0
0.3,1,0.2061073739,4.577973914e-05,1.414138539e-05,-2.996056226e-05,1.797633736e-05,-0.0003537743192,-8.652610382e-05,0,0,0,0,0.001047197551,0,0.003152178382,0.01034304812,-0.0008577479359,-0.003505952701,-0.04052462379,-0.2269111917,11.54758001,0,-0.004356252101,0.2279583892,0.6154779165,-0.4679613355,1.001401246,-0.00568868885,11.34555958,0.4679613355,0.00568868885,12.43468752,12.43468752,0.05,2.300417192,5.273058958e-06,-2.58859258e-05,4.601942364e-05,9.108010928e-06,2.300417192,-1.342233189e-05,1.086816334e-06,-5.335280185e-06,9.484942552e-06,1.877228213e-06,0.4741329462,-2.766441578e-06,0,0,0,0,0,0
0.31,1,0.2189583111,4.482100115e-05,1.366201639e-05,-3.067961576e-05,1.725728386e-05,-0.0003398726183,-8.724515731e-05,0,0,0,0,0.001047197551,0,0.003255565503,0.0103343289,-0.0008860921022,-0.003595438121,-0.04156213844,-0.2324761808,11.54753839,0,-0.004195730189,0.2335233784,0.6046355484,-0.4799403894,1.001387344,-0.005828041932,11.62380904,0.4799403894,0.005828041932,12.71421302,12.71421302,0.05,2.352129409,7.190534943e-06,-2.49271878e-05,4.745753063e-05,1.054611792e-05,2.352129409,-1.198422491e-05,1.574427387e-06,-5.458014941e-06,1.039122075e-05,2.309160167e-06,0.5150182828,-2.624045645e-06,0,0,0,0,0,0
0.32,1,0.2320866025,4.577973914e-05,1.342233189e-05,-3.020024676e-05,1.677791487e-05,-0.0003262106019,-8.652610382e-05,0,0,0,0,0.001047197551,0,0.003358864015,0.01032532636,-0.0009144119759,-0.003685074617,-0.04260167447,-0.2380518042,11.54749902,0,-0.004037975818,0.2390990017,0.5958652123,-0.4919427942,1.001373682,-0.005967656712,11.90259021,0.4919427942,0.005967656712,12.99636587,12.99636587,0.05,2.404327686,5.273058958e-06,-2.444781881e-05,4.649879263e-05,1.150485591e-05,2.404327686,-1.342233189e-05,1.223806338e-06,-5.674011206e-06,1.07917468e-05,2.67012292e-06,0.558012244,-3.115143407e-06,0,0,0,0,0,0
0.33,1,0.2454792921,4.625910813e-05,1.342233189e-05,-3.163835375e-05,1.797633736e-05,-0.0003058374196,-8.676578831e-05,0,0,0,0,0.002094395102,0,0.003462071086,0.01031604074,-0.0009427067804,-0.003767908506,-0.04356294263,-0.2421601733,11.54744311,0,-0.003802727932,0.2442545684,0.5809573592,-0.5030406018,1.002401329,-0.006083114557,12.10800867,0.5030406018,0.006083114557,13.19808974,13.19808974,0.05,2.441646602,4.314320966e-06,-2.444781881e-05,4.937500661e-05,9.108010928e-06,2.441646602,-1.29429629e-05,1.059076457e-06,-6.001433255e-06,1.212054167e-05,2.235828075e-06,0.5993736795,-3.17722937e-06,0,0,0,0,0,0
0.34,1,0.2591231629,4.577973914e-05,1.342233189e-05,-3.163835375e-05,1.797633736e-05,-0.0002749181193,-8.700547281e-05,0,0,0,0,0.003141592654,0,0.003565183887,0.01030647231,-0.0009709757402,-0.003840102007,-0.04440163577,-0.2456107371,11.54736467,0,-0.003445704372,0.2487523298,0.556796474,-0.5127218801,1.003418978,-0.006182327092,12.28053686,0.5127218801,0.006182327092,13.35623754,13.35623754,0.05,2.470903944,5.273058958e-06,-2.444781881e-05,4.937500661e-05,9.108010928e-06,2.470903944,-1.24635939e-05,1.366371716e-06,-6.334996136e-06,1.279420788e-05,2.3600966e-06,0.6402684454,-3.229605873e-06,0,0,0,0,0,0
0.35,1,0.2730047501,4.577973914e-05,1.27032784e-05,-3.163835375e-05,1.773665286e-05,-0.0002341717547,-8.676578831e-05,0,0,0,0,0.004188790205,0,0.003668199591,0.01029662131,-0.0009992180802,-0.003902371345,-0.04512603454,-0.2484477632,11.54727309,0,-0.00297520771,0.2526365534,0.5256977963,-0.5210826445,1.004427348,-0.006266314068,12.42238816,0.5210826445,0.006266314068,13.47543491,13.47543491,0.05,2.492955459,5.273058958e-06,-2.300971182e-05,4.937500661e-05,9.587379924e-06,2.492955459,-1.29429629e-05,1.439570143e-06,-6.281760626e-06,1.347961134e-05,2.617400261e-06,0.6805886822,-3.533490352e-06,0,0,0,0,0,0
