time,sine_active,ramp_factor,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,qd6,dqd6,ddqd6,error6,z1,z2,hx,hbeta_x6,barrier_ratio6,alpha6,alpha_dot6,mu_s6,phi6,nu_r6,term_z2_6,term_mu_6,term_nu_6,virtual_accel_unsat6,virtual_accel6,theta_hat,tau6_raw,tau_raw1,tau_raw2,tau_raw3,tau_raw4,tau_raw5,tau_raw6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,alpha_saturated,alpha_dot_saturated,virtual_accel_saturated,amplitude_saturated6,rate_saturated6,abort
0.21,1,0.1049224938,5.968144003e-05,3.81098352e-05,1.29429629e-05,0.0001426122764,3.211772275e-05,0.009701469745,0,-0.001047197551,0,0,0,0,0.0118661954,0.01040873479,-0.0006016856887,-0.00216472566,-0.02603711885,-0.1458562545,11.93335469,-0,0.11184761,0.1458562545,0.643595267,-0.3107101744,1.00970147,-0.003717500558,7.292812723,0.3107101744,0.003717500558,8.250835665,8.250835665,0.05,0.3506605157,1.438106989e-06,0.0001047197551,-0,-4.793689962e-07,-3.83495197e-06,0.3506605157,1.508897716e-07,1.098745786e-05,-0,-5.029659054e-08,-4.023727243e-07,0.03679217579,0,0,0,0,0,0
0.22,1,0.1147433786,6.135923152e-05,3.78701507e-05,1.342233189e-05,0.0001423725919,3.211772275e-05,0.00970170943,0,0,0,0,0,0,0.01197025219,0.01040257528,-0.000630213448,-0.002268542763,-0.02729696429,-0.1524044597,11.93337408,-0,0.1118503646,0.1524044597,0.645626519,-0.3257448861,1.009701709,-0.003884399301,7.620222984,0.3257448861,0.003884399301,8.595478789,8.595478789,0.05,0.3653078485,-1.917475985e-06,4.793689962e-07,-9.587379924e-07,-0,-3.83495197e-06,0.3653078485,-2.200176729e-07,5.500441823e-08,-1.100088365e-07,-0,-4.400353458e-07,0.04191665677,0,0,0,0,0,0
0.23,1,0.1249444652,6.040049352e-05,3.667172821e-05,1.27032784e-05,0.0001423725919,3.211772275e-05,0.009702188799,0,0,0,0,0,0,0.01207424596,0.01039613057,-0.0006587239296,-0.002372057161,-0.02855428233,-0.158939035,11.93341286,-0,0.1118558739,0.158939035,0.6470235629,-0.34075004,1.009702189,-0.004050952735,7.946951751,0.34075004,0.004050952735,8.938776307,8.938776307,0.05,0.3798979931,-0,2.876213977e-06,4.793689962e-07,-0,-3.83495197e-06,0.3798979931,-0,3.593670171e-07,5.989450286e-08,-0,-4.791560229e-07,0.04746615157,0,0,0,0,0,0
0.24,1,0.1355156863,6.087986252e-05,3.78701507e-05,1.27032784e-05,0.0001423725919,3.211772275e-05,0.00970170943,0,0,0,0,0,0,0.01217817385,0.01038940086,-0.000687216352,-0.002476464425,-0.02982334802,-0.1655354582,11.93337408,-0,0.1118503646,0.1655354582,0.6492774273,-0.3558931682,1.009701709,-0.00421907482,8.276772912,0.3558931682,0.00421907482,9.286162582,9.286162582,0.05,0.3946619098,-9.587379924e-07,4.793689962e-07,4.793689962e-07,-0,-3.83495197e-06,0.3946619098,-1.29924037e-07,6.496201851e-08,6.496201851e-08,-0,-5.196961481e-07,0.05348287955,0,0,0,0,0,0
0.25,1,0.1464466094,6.159891601e-05,3.83495197e-05,1.29429629e-05,0.0001426122764,3.259709174e-05,0.009701949114,0,0,0,0,0,0,0.01228203303,0.01038238631,-0.000715689934,-0.002580083913,-0.03108411327,-0.1720877391,11.93339347,-0,0.1118531193,0.1720877391,0.6504220391,-0.3709389543,1.009701949,-0.004386077759,8.604386957,0.3709389543,0.004386077759,9.630134029,9.630134029,0.05,0.4092806962,-2.396844981e-06,-4.793689962e-07,-0,-4.793689962e-07,-4.793689962e-06,0.4092806962,-3.510098208e-07,-7.020196415e-08,-0,-7.020196415e-08,-7.020196415e-07,0.05993777026,0,0,0,0,0,0
0.26,1,0.157726447,6.087986252e-05,3.73907817e-05,1.29429629e-05,0.0001430916454,3.187803825e-05,0.009702188799,0,0,0,0,0,0,0.01238582063,0.01037508712,-0.000744143895,-0.002683631833,-0.03234513237,-0.1786410956,11.93341286,-0,0.1118558739,0.1786410956,0.651295464,-0.3859878186,1.009702189,-0.004553108269,8.932054778,0.3859878186,0.004553108269,9.973891169,9.973891169,0.05,0.4238903747,-9.587379924e-07,1.438106989e-06,-0,-1.438106989e-06,-3.355582973e-06,0.4238903747,-1.512183372e-07,2.268275058e-07,-0,-2.268275058e-07,-5.292641801e-07,0.06685872273,0,0,0,0,0,0
0.27,1,0.1693440673,6.016080902e-05,3.691141271e-05,1.29429629e-05,0.0001428519609,3.211772275e-05,0.009702188799,0,0.001047197551,0,0,0,0,0.01248953382,0.0103675035,-0.0007725774549,-0.002787345023,-0.03360923903,-0.1852105499,11.93341286,-0,0.1118558739,0.1852105499,0.6522711932,-0.4010729253,1.009702189,-0.004720546992,9.260527495,0.4010729253,0.004720546992,10.31859216,10.31859216,0.05,0.4385401668,4.793689962e-07,-0.0001023229101,-0,-9.587379924e-07,-3.83495197e-06,0.4385401668,8.117829557e-08,-1.732777778e-05,-0,-1.623565911e-07,-6.494263646e-07,0.07426417554,0,0,0,0,0,0
0.28,1,0.1812880051,5.992112453e-05,3.667172821e-05,1.29429629e-05,0.0001421329074,3.259709174e-05,0.009701949114,0,0,0,0,0,0,0.01259316975,0.01035963565,-0.0008009898342,-0.00289122064,-0.03487640656,-0.1917959945,11.93339347,-0,0.1118531193,0.1917959945,0.653399475,-0.4161938823,1.009701949,-0.004888390946,9.589799727,0.4161938823,0.004888390946,10.66428148,10.66428148,0.05,0.4532319627,9.587379924e-07,2.876213977e-06,-0,4.793689962e-07,-4.793689962e-06,0.4532319627,1.738076981e-07,5.214230943e-07,-0,8.690384904e-08,-8.690384904e-07,0.08216551838,0,0,0,0,0,0
0.29,1,0.1935464732,6.159891601e-05,3.81098352e-05,1.29429629e-05,0.0001421329074,3.211772275e-05,0.009703147537,0,0,0,-0.001047197551,0,0,0.01269672559,0.01035148378,-0.000829380254,-0.002993578051,-0.03612658635,-0.1982910422,11.93349043,-0,0.1118668926,0.1982910422,0.6526113979,-0.4311162725,1.009703148,-0.00505394515,9.91455211,0.4311162725,0.00505394515,11.00333373,11.00333373,0.05,0.4676416833,-2.396844981e-06,-0,-0,0.0001051991241,-3.83495197e-06,0.4676416833,-4.639008928e-07,-0,-0,2.036091945e-05,-7.422414285e-07,0.09051039852,0,0,0,0,0,0
0.3,1,0.2061073739,5.992112453e-05,3.73907817e-05,1.342233189e-05,0.0001418932229,3.259709174e-05,0.009703147537,0,0,0,0,0,0,0.01280019848,0.01034304812,-0.0008577479359,-0.003097050947,-0.03739121435,-0.2048624872,11.93349043,-0,0.1118668926,0.2048624872,0.6534757852,-0.4462076986,1.009703148,-0.005221434928,10.24312436,0.4462076986,0.005221434928,11.34802928,11.34802928,0.05,0.4822912443,9.587379924e-07,1.438106989e-06,-9.587379924e-07,9.587379924e-07,-4.793689962e-06,0.4822912443,1.976029698e-07,2.964044547e-07,-1.976029698e-07,1.976029698e-07,-9.880148492e-07,0.09940378181,0,0,0,0,0,0
